,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
15608,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Boys (Age 0-17) # who benefit from remedial classes,MAFRAQ,Boys,KnK,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,101,# of benef,Mafraq Governorate,North,Urban
15642,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Girls (Age 0-17) # who benefit from remedial classes,MAFRAQ,Girls,KnK,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,159,# of benef,Mafraq Governorate,North,Urban
15647,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Boys (Age 0-17) # who benefit from remedial classes,MAFRAQ,Boys,KnK,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,112,# of benef,Mafraq Governorate,North,Urban
15654,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,MAFRAQ,Boys,KnK,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,2,# of benef,Mafraq Governorate,North,Host Community
16621,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Girls (Age 0-17) # who benefit from remedial classes,MAFRAQ,Girls,KnK,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,216,# of benef,Mafraq Governorate,North,Urban
18443,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,MAFRAQ,Boys,KnK,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,5,# of benef,Mafraq Governorate,North,Host Community
18806,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,MAFRAQ,Girls,KnK,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,80,# of benef,Mafraq Governorate,North,Host Community
18929,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,MAFRAQ,Girls,KnK,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,89,# of benef,Mafraq Governorate,North,Host Community
15310,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,154,# of benef,Zaatari District 3,North,Camp
15335,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,342,# of benef,Zaatari District 3,North,Camp
15413,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,345,# of benef,Zaatari District 3,North,Camp
15559,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,315,# of benef,Zaatari District 3,North,Camp
15641,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Newly Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,118,# of benef,Zaatari District 3,North,Camp
15922,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,255,# of benef,Zaatari District 3,North,Camp
15964,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,177,# of benef,Zaatari District 3,North,Camp
16004,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,315,# of benef,Zaatari District 3,North,Camp
16018,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Newly Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,177,# of benef,Zaatari District 3,North,Camp
16025,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,308,# of benef,Zaatari District 3,North,Camp
16026,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,343,# of benef,Zaatari District 3,North,Camp
16028,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,154,# of benef,Zaatari District 3,North,Camp
16044,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,260,# of benef,Zaatari District 3,North,Camp
16393,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,309,# of benef,Zaatari District 3,North,Camp
16743,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,104,# of benef,Zaatari District 3,North,Camp
17837,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,177,# of benef,Zaatari District 3,North,Camp
17838,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,345,# of benef,Zaatari District 3,North,Camp
15038,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,120,# of benef,Zaatari District 5,North,Camp
15075,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,165,# of benef,Zaatari District 5,North,Camp
15090,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,172,# of benef,Zaatari District 5,North,Camp
15209,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,166,# of benef,Zaatari District 5,North,Camp
15360,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Newly Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,2,# of benef,Zaatari District 5,North,Camp
15724,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,159,# of benef,Zaatari District 5,North,Camp
16465,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,187,# of benef,Zaatari District 5,North,Camp
16466,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,161,# of benef,Zaatari District 5,North,Camp
17922,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Newly Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,115,# of benef,Zaatari District 5,North,Camp
17926,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,115,# of benef,Zaatari District 5,North,Camp
17927,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,178,# of benef,Zaatari District 5,North,Camp
18285,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,120,# of benef,Zaatari District 5,North,Camp
18287,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,187,# of benef,Zaatari District 5,North,Camp
18648,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,173,# of benef,Zaatari District 5,North,Camp
19011,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,177,# of benef,Zaatari District 5,North,Camp
15957,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,2,# of benef,Zaatari District 8,North,Camp
15958,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,164,# of benef,Zaatari District 8,North,Camp
16440,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,174,# of benef,Zaatari District 8,North,Camp
16441,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,175,# of benef,Zaatari District 8,North,Camp
16549,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,177,# of benef,Zaatari District 8,North,Camp
16559,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,158,# of benef,Zaatari District 8,North,Camp
16565,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,170,# of benef,Zaatari District 8,North,Camp
16668,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,158,# of benef,Zaatari District 8,North,Camp
16678,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,162,# of benef,Zaatari District 8,North,Camp
16810,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,158,# of benef,Zaatari District 8,North,Camp
16912,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,197,# of benef,Zaatari District 8,North,Camp
17032,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Newly Camps Syrian Girls (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,197,# of benef,Zaatari District 8,North,Camp
17276,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,174,# of benef,Zaatari District 8,North,Camp
17395,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,160,# of benef,Zaatari District 8,North,Camp
17396,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Camps Syrian Boys (Age 0-17) # who benefit from remedial classes,ZAATARICAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1711,172,# of benef,Zaatari District 8,North,Camp
22071,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,90,# of benef,Zarqa City,North,Host Community
22189,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,25,# of benef,Zarqa City,North,Urban
22190,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,50,# of benef,Zarqa City,North,Host Community
22194,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,15,# of benef,Zarqa City,North,Urban
22684,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,7,# of benef,Zarqa City,North,Host Community
22685,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,10,# of benef,Zarqa City,North,Urban
22929,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,20,# of benef,Zarqa City,North,Host Community
23553,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,5,# of benef,Zarqa City,North,Host Community
23566,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,5,# of benef,Zarqa City,North,Host Community
23576,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,120,# of benef,Zarqa City,North,Host Community
23579,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,5,# of benef,Zarqa City,North,Urban
23642,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,5,# of benef,Zarqa City,North,Host Community
23644,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,22,# of benef,Zarqa City,North,Urban
23655,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,25,# of benef,Zarqa City,North,Urban
23663,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Urban/Rural Syrian Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,ICCS,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1712,25,# of benef,Zarqa City,North,Urban
20391,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,144,# of benef,Zarqa City,North,Host Community
20469,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,144,# of benef,Zarqa City,North,Host Community
20498,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,182,# of benef,Zarqa City,North,Host Community
20523,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Urban/Rural Syrian Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,81,# of benef,Zarqa City,North,Urban
20590,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,208,# of benef,Zarqa City,North,Host Community
20591,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,144,# of benef,Zarqa City,North,Host Community
20666,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Urban/Rural Syrian Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,78,# of benef,Zarqa City,North,Urban
20670,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,144,# of benef,Zarqa City,North,Host Community
20673,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,136,# of benef,Zarqa City,North,Host Community
20712,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,144,# of benef,Zarqa City,North,Host Community
21041,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,290,# of benef,Zarqa City,North,Host Community
21042,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Boys (Age 0-17) # who benefit from remedial classes,ZARQA,Boys,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,144,# of benef,Zarqa City,North,Host Community
22061,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.1]Formal Educ Prim/Secondary,# who benefit from remedial classes,Existing Host Community Girls (Age 0-17) # who benefit from remedial classes,ZARQA,Girls,WVI,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1712,144,# of benef,Zarqa City,North,Host Community
