,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
19456,HEALTH,1/9/2014,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,MAFRAQ,,CVT,Camp    - ,Indirect appeal,None - Fund direct from Donors,No,1,1711,76,# of staff,Liwa Qasabat al Mafraq,North,
4512,HEALTH,30/4/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of male community workers trained in psychological first aid,# of male community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,10,# of staff,Liwa Qasabat Amman,Center,
4513,HEALTH,30/4/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,20,# of staff,Liwa Qasabat Amman,Center,
4514,HEALTH,28/2/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,27,# of staff,Liwa Qasabat Amman,Center,
5123,HEALTH,30/6/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of male community workers trained in psychological first aid,# of male community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,131,# of staff,Liwa Qasabat Amman,Center,
5124,HEALTH,30/7/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,24,# of staff,Liwa Qasabat Amman,Center,
5125,HEALTH,28/2/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of male community workers trained in psychological first aid,# of male community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,12,# of staff,Liwa Qasabat Amman,Center,
5249,HEALTH,30/6/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,185,# of staff,Liwa Qasabat Amman,Center,
5491,HEALTH,30/7/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of male community workers trained in psychological first aid,# of male community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,8,# of staff,Liwa Qasabat Amman,Center,
5562,HEALTH,30/5/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of male community workers trained in psychological first aid,# of male community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,37,# of staff,Liwa Qasabat Amman,Center,
5573,HEALTH,30/5/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,62,# of staff,Liwa Qasabat Amman,Center,
5678,HEALTH,30/1/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of male community workers trained in psychological first aid,# of male community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,13,# of staff,Liwa Qasabat Amman,Center,
5699,HEALTH,30/1/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,AMMAN,,CVT,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,37,# of staff,Liwa Qasabat Amman,Center,
17249,HEALTH,30/1/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,ZAATARICAMP,,IMC,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,6,# of staff,Zaatari Camp (all district),North,
18341,HEALTH,30/1/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of male community workers trained in psychological first aid,# of male community workers trained in psychological first aid,ZAATARICAMP,,IMC,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,50,# of staff,Zaatari Camp (all district),North,
18626,HEALTH,28/2/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of male community workers trained in psychological first aid,# of male community workers trained in psychological first aid,ZAATARICAMP,,WHO,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,3,# of staff,Zaatari Camp (all district),North,
18627,HEALTH,28/2/2015,Integrated Community Interventions,[REF3.5]Community Mental Hlth services,# of female community workers trained in psychological first aid,# of female community workers trained in psychological first aid,ZAATARICAMP,,WHO,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,8,# of staff,Zaatari Camp (all district),North,
2077,HEALTH,28/2/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,1,# of facilities,Al Balqa Governorate,Center,
2118,HEALTH,30/6/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,1,# of facilities,Al Balqa Governorate,Center,
2156,HEALTH,30/4/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,1,# of facilities,Al Balqa Governorate,Center,
2201,HEALTH,30/5/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,1,# of facilities,Al Balqa Governorate,Center,
2223,HEALTH,30/3/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,1,# of facilities,Al Balqa Governorate,Center,
2235,HEALTH,30/1/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,1,# of facilities,Al Balqa Governorate,Center,
3377,HEALTH,30/1/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,1,# of facilities,Amman Governorate,Center,
4831,HEALTH,30/6/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,1,# of facilities,Amman Governorate,Center,
4832,HEALTH,30/3/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,1,# of facilities,Amman Governorate,Center,
4833,HEALTH,28/2/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,1,# of facilities,Amman Governorate,Center,
4834,HEALTH,30/5/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,1,# of facilities,Amman Governorate,Center,
4835,HEALTH,30/4/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,1,# of facilities,Amman Governorate,Center,
9085,HEALTH,30/3/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,1,# of facilities,Irbid Governorate,North,
9086,HEALTH,28/2/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,1,# of facilities,Irbid Governorate,North,
9087,HEALTH,30/1/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,1,# of facilities,Irbid Governorate,North,
9088,HEALTH,30/6/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,1,# of facilities,Irbid Governorate,North,
9089,HEALTH,30/5/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,1,# of facilities,Irbid Governorate,North,
10183,HEALTH,30/4/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,1,# of facilities,Irbid Governorate,North,
12371,HEALTH,30/1/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,1,# of facilities,Karak Governorate,South,
12494,HEALTH,30/6/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,1,# of facilities,Karak Governorate,South,
12545,HEALTH,30/5/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,1,# of facilities,Karak Governorate,South,
12654,HEALTH,30/4/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,1,# of facilities,Karak Governorate,South,
12656,HEALTH,30/3/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,1,# of facilities,Karak Governorate,South,
12939,HEALTH,28/2/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,1,# of facilities,Karak Governorate,South,
14704,HEALTH,30/3/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,1,# of facilities,Madaba Governorate,Center,
14801,HEALTH,28/2/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,1,# of facilities,Madaba Governorate,Center,
14829,HEALTH,30/5/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,1,# of facilities,Madaba Governorate,Center,
14834,HEALTH,30/4/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,1,# of facilities,Madaba Governorate,Center,
14841,HEALTH,30/1/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,1,# of facilities,Madaba Governorate,Center,
14858,HEALTH,30/6/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,1,# of facilities,Madaba Governorate,Center,
17186,HEALTH,30/5/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,1,# of facilities,Mafraq Governorate,North,
17187,HEALTH,28/2/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,1,# of facilities,Mafraq Governorate,North,
17548,HEALTH,30/3/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,1,# of facilities,Mafraq Governorate,North,
17913,HEALTH,30/1/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,1,# of facilities,Mafraq Governorate,North,
17917,HEALTH,30/4/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,1,# of facilities,Mafraq Governorate,North,
18276,HEALTH,30/6/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,1,# of facilities,Mafraq Governorate,North,
23432,HEALTH,30/6/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,ZARQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1712,1,# of facilities,Zarqa Governorate,North,
23456,HEALTH,28/2/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,ZARQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1712,1,# of facilities,Zarqa Governorate,North,
23494,HEALTH,30/3/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,ZARQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1712,1,# of facilities,Zarqa Governorate,North,
23514,HEALTH,30/1/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,ZARQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1712,1,# of facilities,Zarqa Governorate,North,
23612,HEALTH,30/4/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,ZARQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1712,1,# of facilities,Zarqa Governorate,North,
23653,HEALTH,30/5/2015,Nat. Health System Capacity,[RES 4.1]Availability of critical equipment i,# of facilities provided with at least one item of equipment,# of facilities provided with at least one item of equipment,ZARQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1712,1,# of facilities,Zarqa Governorate,North,
1881,HEALTH,30/4/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,8,# of facilities,Al Balqa Governorate,Center,
1962,HEALTH,30/5/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,8,# of facilities,Al Balqa Governorate,Center,
2042,HEALTH,28/2/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,8,# of facilities,Al Balqa Governorate,Center,
2163,HEALTH,30/1/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,8,# of facilities,Al Balqa Governorate,Center,
2164,HEALTH,30/3/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,8,# of facilities,Al Balqa Governorate,Center,
2278,HEALTH,30/6/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,BALQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1702,8,# of facilities,Al Balqa Governorate,Center,
4395,HEALTH,30/6/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,8,# of facilities,Amman Governorate,Center,
4396,HEALTH,30/3/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,8,# of facilities,Amman Governorate,Center,
4397,HEALTH,30/4/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,8,# of facilities,Amman Governorate,Center,
4398,HEALTH,30/1/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,8,# of facilities,Amman Governorate,Center,
4399,HEALTH,28/2/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,8,# of facilities,Amman Governorate,Center,
4400,HEALTH,30/5/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,AMMAN,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1705,8,# of facilities,Amman Governorate,Center,
8774,HEALTH,30/3/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,8,# of facilities,Irbid Governorate,North,
8775,HEALTH,30/1/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,8,# of facilities,Irbid Governorate,North,
9501,HEALTH,30/4/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,8,# of facilities,Irbid Governorate,North,
9502,HEALTH,30/5/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,8,# of facilities,Irbid Governorate,North,
9503,HEALTH,30/6/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,8,# of facilities,Irbid Governorate,North,
9505,HEALTH,28/2/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,IRBID,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1707,8,# of facilities,Irbid Governorate,North,
12861,HEALTH,28/2/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,8,# of facilities,Karak Governorate,South,
12940,HEALTH,30/5/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,8,# of facilities,Karak Governorate,South,
13026,HEALTH,30/1/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,8,# of facilities,Karak Governorate,South,
13027,HEALTH,30/4/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,8,# of facilities,Karak Governorate,South,
13243,HEALTH,30/3/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,8,# of facilities,Karak Governorate,South,
13313,HEALTH,30/6/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,KARAK,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,3,1704,8,# of facilities,Karak Governorate,South,
14140,HEALTH,30/4/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,8,# of facilities,Madaba Governorate,Center,
14153,HEALTH,30/5/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,8,# of facilities,Madaba Governorate,Center,
14158,HEALTH,30/6/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,8,# of facilities,Madaba Governorate,Center,
14183,HEALTH,28/2/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,8,# of facilities,Madaba Governorate,Center,
14211,HEALTH,30/3/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,8,# of facilities,Madaba Governorate,Center,
14239,HEALTH,30/1/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MADABA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,2,1710,8,# of facilities,Madaba Governorate,Center,
16156,HEALTH,30/1/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,8,# of facilities,Mafraq Governorate,North,
17250,HEALTH,30/5/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,8,# of facilities,Mafraq Governorate,North,
17251,HEALTH,28/2/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,8,# of facilities,Mafraq Governorate,North,
18345,HEALTH,30/3/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,8,# of facilities,Mafraq Governorate,North,
19077,HEALTH,30/6/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,8,# of facilities,Mafraq Governorate,North,
19318,HEALTH,30/4/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,MAFRAQ,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1711,8,# of facilities,Mafraq Governorate,North,
22962,HEALTH,30/4/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,ZARQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1712,8,# of facilities,Zarqa Governorate,North,
23124,HEALTH,30/5/2015,Primary Health Care,[RES1.2]Improve MOH NCD capacity,# of clinics providing integrated management of NCDs,# of clinics providing integrated management of NCDs,ZARQA,,Caritas,   Urban areas - ,Direct appeal,Caritas,Yes,1,1712,8,# of facilities,Zarqa Governorate,North,
