,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
3294,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Women (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Women,SCI,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,43,# of benef,Amman Governorate,Center,Host Community
3295,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Women,SCI,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,37,# of benef,Amman Governorate,Center,Urban
3663,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Men,SCI,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,35,# of benef,Amman Governorate,Center,Urban
2363,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2573,# of benef,Amman Governorate,Center,Urban
2368,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2076,# of benef,Amman Governorate,Center,Urban
2724,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,537,# of benef,Amman Governorate,Center,Urban
2743,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,3061,# of benef,Amman Governorate,Center,Urban
2748,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,3330,# of benef,Amman Governorate,Center,Urban
2753,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,430,# of benef,Amman Governorate,Center,Urban
2756,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,589,# of benef,Amman Governorate,Center,Urban
3368,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2075,# of benef,Amman Governorate,Center,Urban
3440,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,3533,# of benef,Amman Governorate,Center,Urban
3441,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2848,# of benef,Amman Governorate,Center,Urban
3450,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2848,# of benef,Amman Governorate,Center,Urban
3466,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2865,# of benef,Amman Governorate,Center,Urban
3469,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,589,# of benef,Amman Governorate,Center,Urban
3470,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2519,# of benef,Amman Governorate,Center,Urban
3492,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2104,# of benef,Amman Governorate,Center,Urban
3493,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2046,# of benef,Amman Governorate,Center,Urban
3608,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,2865,# of benef,Amman Governorate,Center,Urban
3775,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,450,# of benef,Amman Governorate,Center,Urban
3807,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,3204,# of benef,Amman Governorate,Center,Urban
4077,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AMMAN,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,3533,# of benef,Amman Governorate,Center,Urban
2099,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Boys,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,2707,# of benef,Amman Governorate,Center,Urban
2456,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Girls,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,2360,# of benef,Amman Governorate,Center,Urban
2945,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Girls,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,1643,# of benef,Amman Governorate,Center,Urban
3065,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Girls,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,2650,# of benef,Amman Governorate,Center,Urban
3067,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Boys,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,1589,# of benef,Amman Governorate,Center,Urban
3199,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AMMAN,Boys,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1705,2353,# of benef,Amman Governorate,Center,Urban
4345,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,18,# of benef,Aqaba Governorate,South,Urban
4363,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,2,# of benef,Aqaba Governorate,South,Urban
4365,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,3,# of benef,Aqaba Governorate,South,Urban
4395,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,13,# of benef,Aqaba Governorate,South,Urban
4403,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,13,# of benef,Aqaba Governorate,South,Urban
4430,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,9,# of benef,Aqaba Governorate,South,Urban
4442,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,18,# of benef,Aqaba Governorate,South,Urban
4446,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,7,# of benef,Aqaba Governorate,South,Urban
4452,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,7,# of benef,Aqaba Governorate,South,Urban
4463,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,2,# of benef,Aqaba Governorate,South,Urban
4495,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,16,# of benef,Aqaba Governorate,South,Urban
4510,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,3,# of benef,Aqaba Governorate,South,Urban
4527,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Men,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,3,# of benef,Aqaba Governorate,South,Urban
4530,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,AQABAH,Women,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,11,# of benef,Aqaba Governorate,South,Urban
4541,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,10,# of benef,Aqaba Governorate,South,Urban
4542,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,10,# of benef,Aqaba Governorate,South,Urban
4544,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Girls,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,8,# of benef,Aqaba Governorate,South,Urban
4547,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,6,# of benef,Aqaba Governorate,South,Urban
4550,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,6,# of benef,Aqaba Governorate,South,Urban
4604,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNHCR,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,3,1703,10,# of benef,Aqaba Governorate,South,Urban
4350,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1703,6,# of benef,Aqaba Governorate,South,Urban
4374,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Girls,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1703,6,# of benef,Aqaba Governorate,South,Urban
4390,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Girls,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1703,11,# of benef,Aqaba Governorate,South,Urban
4561,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1703,6,# of benef,Aqaba Governorate,South,Urban
4572,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Girls,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1703,7,# of benef,Aqaba Governorate,South,Urban
4600,BASIC NEEDS,30/5/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1703,10,# of benef,Aqaba Governorate,South,Host Community
4623,BASIC NEEDS,30/4/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,AQABAH,Boys,UNICEF,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1703,10,# of benef,Aqaba Governorate,South,Urban
6224,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Boys (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Boys,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,9,# of benef,Ar-Ramtha City,North,Host Community
7670,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,237,# of benef,Ar-Ramtha City,North,Urban
7680,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Men (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Men,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,4,# of benef,Ar-Ramtha City,North,Host Community
7681,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,234,# of benef,Ar-Ramtha City,North,Urban
7922,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Men (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Men,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,4,# of benef,Ar-Ramtha City,North,Host Community
7923,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Boys (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Boys,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,9,# of benef,Ar-Ramtha City,North,Host Community
8030,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Women (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,5,# of benef,Ar-Ramtha City,North,Host Community
8033,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,416,# of benef,Ar-Ramtha City,North,Urban
8039,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Women (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,8,# of benef,Ar-Ramtha City,North,Host Community
8040,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Men (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Men,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,155,# of benef,Ar-Ramtha City,North,Urban
8042,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Boys,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,271,# of benef,Ar-Ramtha City,North,Urban
8295,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Women (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,35,# of benef,Ar-Ramtha City,North,Urban
8297,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Girls (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,246,# of benef,Ar-Ramtha City,North,Urban
8426,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Boys (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Boys,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,14,# of benef,Ar-Ramtha City,North,Host Community
8508,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Women (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,1,# of benef,Ar-Ramtha City,North,Host Community
8567,BASIC NEEDS,28/2/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Boys,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,281,# of benef,Ar-Ramtha City,North,Urban
8592,BASIC NEEDS,30/1/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Urban/Rural Syrian Boys (Age 0-17)- # in Female Headed Household receiving assistance,IRBID,Boys,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,457,# of benef,Ar-Ramtha City,North,Urban
8606,BASIC NEEDS,30/3/2015,Basic HH Needs are met,"[REF1.3]Cash,Vouchers for most vuln.", # in Female Headed Household receiving assistance,Host Community Men (Age 18 and above)- # in Female Headed Household receiving assistance,IRBID,Men,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,4,# of benef,Ar-Ramtha City,North,Host Community
