,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
20132,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,4,# of benef,At Tafilah City,South,Host Community
20135,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,16,# of benef,At Tafilah City,South,Urban
20136,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,2,# of benef,At Tafilah City,South,Host Community
20137,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,19,# of benef,At Tafilah City,South,Urban
20138,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,12,# of benef,At Tafilah City,South,Urban
20139,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,6,# of benef,At Tafilah City,South,Urban
20140,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,8,# of benef,At Tafilah City,South,Urban
20141,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,6,# of benef,At Tafilah City,South,Urban
20142,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,12,# of benef,At Tafilah City,South,Urban
20143,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",TAFILAH,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,1,# of benef,At Tafilah City,South,Urban
20144,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,6,# of benef,At Tafilah City,South,Urban
20145,PROTECTION,30/7/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,9,# of benef,At Tafilah City,South,Urban
20146,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,11,# of benef,At Tafilah City,South,Urban
20147,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,14,# of benef,At Tafilah City,South,Urban
20148,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,10,# of benef,At Tafilah City,South,Urban
20149,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,4,# of benef,At Tafilah City,South,Host Community
20150,PROTECTION,30/7/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,14,# of benef,At Tafilah City,South,Urban
20151,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,2,# of benef,At Tafilah City,South,Host Community
20173,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,4,# of benef,At Tafilah City,South,Urban
20174,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",TAFILAH,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,3,1706,3,# of benef,At Tafilah City,South,Host Community
23794,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Camps Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,98,# of benef,Country Wide,,Camp
23795,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,29,# of benef,Country Wide,,Urban
23796,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",Countrywide,Girls,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,1,# of benef,Country Wide,,Urban
23797,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Boys (Age 0-17) # receiving legal information, counselling and/or representation",Countrywide,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,11,# of benef,Country Wide,,Urban
23798,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Boys (Age 0-17) # receiving legal information, counselling and/or representation",Countrywide,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,17,# of benef,Country Wide,,Urban
23824,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Boys (Age 0-17) # receiving legal information, counselling and/or representation",Countrywide,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,26,# of benef,Country Wide,,Urban
23825,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Camps Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,130,# of benef,Country Wide,,Camp
23826,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Camps Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,250,# of benef,Country Wide,,Camp
23827,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,65,# of benef,Country Wide,,Urban
23828,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,35,# of benef,Country Wide,,Urban
23829,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,43,# of benef,Country Wide,,Urban
23830,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Women,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,13,# of benef,Country Wide,,Urban
23831,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,44,# of benef,Country Wide,,Urban
23832,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Camps Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",Countrywide,Men,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,154,# of benef,Country Wide,,Camp
23833,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Boys (Age 0-17) # receiving legal information, counselling and/or representation",Countrywide,Boys,UNHCR,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,3,1,1,# of benef,Country Wide,,Host Community
6321,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,1,# of benef,Irbid City,North,Host Community
6322,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,2,# of benef,Irbid City,North,Host Community
6333,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,29,# of benef,Irbid City,North,Host Community
6357,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,1,# of benef,Irbid City,North,Host Community
6358,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,28,# of benef,Irbid City,North,Host Community
6359,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,1,# of benef,Irbid City,North,Host Community
6363,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,2,# of benef,Irbid City,North,Host Community
6732,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,284,# of benef,Irbid City,North,Urban
6854,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,31,# of benef,Irbid City,North,Host Community
6855,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,219,# of benef,Irbid City,North,Urban
6856,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,3,# of benef,Irbid City,North,Urban
6978,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,4,# of benef,Irbid City,North,Urban
6979,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,1,# of benef,Irbid City,North,Urban
6980,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,6,# of benef,Irbid City,North,Urban
7102,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,281,# of benef,Irbid City,North,Urban
7364,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,166,# of benef,Irbid City,North,Urban
7484,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,203,# of benef,Irbid City,North,Urban
7570,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,14,# of benef,Irbid City,North,Host Community
7571,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,62,# of benef,Irbid City,North,Host Community
7572,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,2,# of benef,Irbid City,North,Host Community
7573,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,4,# of benef,Irbid City,North,Urban
7575,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,9,# of benef,Irbid City,North,Urban
7604,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,1,# of benef,Irbid City,North,Host Community
7610,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,43,# of benef,Irbid City,North,Host Community
7838,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,307,# of benef,Irbid City,North,Urban
7927,PROTECTION,30/7/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,1,# of benef,Irbid City,North,Host Community
7938,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,1,# of benef,Irbid City,North,Host Community
7958,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,72,# of benef,Irbid City,North,Host Community
7960,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,283,# of benef,Irbid City,North,Urban
7961,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,4,# of benef,Irbid City,North,Urban
8083,PROTECTION,30/7/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,141,# of benef,Irbid City,North,Urban
8292,PROTECTION,30/5/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,3,# of benef,Irbid City,North,Urban
8293,PROTECTION,30/1/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,230,# of benef,Irbid City,North,Urban
8669,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,75,# of benef,Irbid City,North,Host Community
8685,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,67,# of benef,Irbid City,North,Host Community
8686,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,133,# of benef,Irbid City,North,Urban
8687,PROTECTION,30/7/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,19,# of benef,Irbid City,North,Host Community
9020,PROTECTION,30/6/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,3,# of benef,Irbid City,North,Urban
9026,PROTECTION,30/7/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,8,# of benef,Irbid City,North,Host Community
9027,PROTECTION,30/7/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,231,# of benef,Irbid City,North,Urban
9028,PROTECTION,28/2/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,2,# of benef,Irbid City,North,Urban
9064,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Host Community Men (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Men,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,45,# of benef,Irbid City,North,Host Community
9065,PROTECTION,30/7/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Girls (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Girls,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,4,# of benef,Irbid City,North,Urban
9387,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,230,# of benef,Irbid City,North,Urban
9389,PROTECTION,30/3/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Boys (Age 0-17) # receiving legal information, counselling and/or representation",IRBID,Boys,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,3,# of benef,Irbid City,North,Urban
9752,PROTECTION,30/4/2015,Refugee Rights Respected,[REF1.3]Access Legal Assistance,"# receiving legal information, counselling and/or representation","Urban/Rural Syrian Women (Age 18 and above) # receiving legal information, counselling and/or representation",IRBID,Women,ARDD-LA,   Urban areas - ,Indirect appeal,UNHCR,Yes,1,1707,282,# of benef,Irbid City,North,Urban
